candidate_id,energy_proxy_eu_h,energy_avt_T6,energy_avt_F12,energy_hdt_W4,energy_hdt_T12,energy_hdt_F25
780,98.08121511276543,0.0,-2.037630312822908,0.0,0.11884542558834149,0.0
781,101.62404331902476,0.0,-2.037630312822908,0.0,0.11884542558834149,3.5428282062593297
782,105.28812866824849,0.0,-2.037630312822908,0.0,0.11884542558834149,7.206913555483052
783,109.07347116043664,0.0,-2.037630312822908,0.0,0.11884542558834149,10.992256047671212
784,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
785,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
786,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
787,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
788,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
789,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
790,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
791,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
792,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
793,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
794,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
795,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
796,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
797,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
798,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
799,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
800,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
801,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
802,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
803,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
804,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
805,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
806,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
807,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
808,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
809,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
810,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
811,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
812,88.10104306804843,0.0,-2.037630312822908,0.0,0.0396151418627805,-9.900941760991444
813,91.28009984541448,0.0,-2.037630312822908,0.0,0.0396151418627805,-6.721884983625387
814,94.58041376574496,0.0,-2.037630312822908,0.0,0.0396151418627805,-3.4215710632948984
815,98.00198482903987,0.0,-2.037630312822908,0.0,0.0396151418627805,0.0
816,101.5448130352992,0.0,-2.037630312822908,0.0,0.0396151418627805,3.5428282062593297
817,105.20889838452293,0.0,-2.037630312822908,0.0,0.0396151418627805,7.206913555483052
818,108.99424087671107,0.0,-2.037630312822908,0.0,0.0396151418627805,10.992256047671212
819,88.14065820991121,0.0,-2.037630312822908,0.0,0.079230283725561,-9.900941760991444
820,91.31971498727727,0.0,-2.037630312822908,0.0,0.079230283725561,-6.721884983625387
821,94.62002890760775,0.0,-2.037630312822908,0.0,0.079230283725561,-3.4215710632948984
822,98.04159997090265,0.0,-2.037630312822908,0.0,0.079230283725561,0.0
823,101.58442817716198,0.0,-2.037630312822908,0.0,0.079230283725561,3.5428282062593297
824,105.24851352638571,0.0,-2.037630312822908,0.0,0.079230283725561,7.206913555483052
825,109.03385601857386,0.0,-2.037630312822908,0.0,0.079230283725561,10.992256047671212
826,88.18027335177399,0.0,-2.037630312822908,0.0,0.11884542558834149,-9.900941760991444
827,91.35933012914005,0.0,-2.037630312822908,0.0,0.11884542558834149,-6.721884983625387
828,94.65964404947053,0.0,-2.037630312822908,0.0,0.11884542558834149,-3.4215710632948984
829,98.08121511276543,0.0,-2.037630312822908,0.0,0.11884542558834149,0.0
830,101.62404331902476,0.0,-2.037630312822908,0.0,0.11884542558834149,3.5428282062593297
831,105.28812866824849,0.0,-2.037630312822908,0.0,0.11884542558834149,7.206913555483052
832,109.07347116043664,0.0,-2.037630312822908,0.0,0.11884542558834149,10.992256047671212
833,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
834,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
835,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
836,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
837,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
838,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
839,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
840,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
841,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
842,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
843,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
844,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
845,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
846,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
847,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
848,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
849,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
850,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
851,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
852,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
853,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
854,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
855,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
856,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
857,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
858,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
859,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
860,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
861,88.10104306804843,0.0,-2.037630312822908,0.0,0.0396151418627805,-9.900941760991444
862,91.28009984541448,0.0,-2.037630312822908,0.0,0.0396151418627805,-6.721884983625387
863,94.58041376574496,0.0,-2.037630312822908,0.0,0.0396151418627805,-3.4215710632948984
864,98.00198482903987,0.0,-2.037630312822908,0.0,0.0396151418627805,0.0
865,101.5448130352992,0.0,-2.037630312822908,0.0,0.0396151418627805,3.5428282062593297
866,105.20889838452293,0.0,-2.037630312822908,0.0,0.0396151418627805,7.206913555483052
867,108.99424087671107,0.0,-2.037630312822908,0.0,0.0396151418627805,10.992256047671212
868,88.14065820991121,0.0,-2.037630312822908,0.0,0.079230283725561,-9.900941760991444
869,91.31971498727727,0.0,-2.037630312822908,0.0,0.079230283725561,-6.721884983625387
870,94.62002890760775,0.0,-2.037630312822908,0.0,0.079230283725561,-3.4215710632948984
871,98.04159997090265,0.0,-2.037630312822908,0.0,0.079230283725561,0.0
872,101.58442817716198,0.0,-2.037630312822908,0.0,0.079230283725561,3.5428282062593297
873,105.24851352638571,0.0,-2.037630312822908,0.0,0.079230283725561,7.206913555483052
874,109.03385601857386,0.0,-2.037630312822908,0.0,0.079230283725561,10.992256047671212
875,88.18027335177399,0.0,-2.037630312822908,0.0,0.11884542558834149,-9.900941760991444
876,91.35933012914005,0.0,-2.037630312822908,0.0,0.11884542558834149,-6.721884983625387
877,94.65964404947053,0.0,-2.037630312822908,0.0,0.11884542558834149,-3.4215710632948984
878,98.08121511276543,0.0,-2.037630312822908,0.0,0.11884542558834149,0.0
879,101.62404331902476,0.0,-2.037630312822908,0.0,0.11884542558834149,3.5428282062593297
880,105.28812866824849,0.0,-2.037630312822908,0.0,0.11884542558834149,7.206913555483052
881,109.07347116043664,0.0,-2.037630312822908,0.0,0.11884542558834149,10.992256047671212
882,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
883,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
884,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
885,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
886,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
887,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
888,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
889,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
890,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
891,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
892,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
893,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
894,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
895,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
896,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
897,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
898,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
899,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
900,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
901,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
902,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
903,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
904,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
905,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
906,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
907,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
908,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
909,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
910,88.10104306804843,0.0,-2.037630312822908,0.0,0.0396151418627805,-9.900941760991444
911,91.28009984541448,0.0,-2.037630312822908,0.0,0.0396151418627805,-6.721884983625387
912,94.58041376574496,0.0,-2.037630312822908,0.0,0.0396151418627805,-3.4215710632948984
913,98.00198482903987,0.0,-2.037630312822908,0.0,0.0396151418627805,0.0
914,101.5448130352992,0.0,-2.037630312822908,0.0,0.0396151418627805,3.5428282062593297
915,105.20889838452293,0.0,-2.037630312822908,0.0,0.0396151418627805,7.206913555483052
916,108.99424087671107,0.0,-2.037630312822908,0.0,0.0396151418627805,10.992256047671212
917,88.14065820991121,0.0,-2.037630312822908,0.0,0.079230283725561,-9.900941760991444
918,91.31971498727727,0.0,-2.037630312822908,0.0,0.079230283725561,-6.721884983625387
919,94.62002890760775,0.0,-2.037630312822908,0.0,0.079230283725561,-3.4215710632948984
920,98.04159997090265,0.0,-2.037630312822908,0.0,0.079230283725561,0.0
921,101.58442817716198,0.0,-2.037630312822908,0.0,0.079230283725561,3.5428282062593297
922,105.24851352638571,0.0,-2.037630312822908,0.0,0.079230283725561,7.206913555483052
923,109.03385601857386,0.0,-2.037630312822908,0.0,0.079230283725561,10.992256047671212
924,88.18027335177399,0.0,-2.037630312822908,0.0,0.11884542558834149,-9.900941760991444
925,91.35933012914005,0.0,-2.037630312822908,0.0,0.11884542558834149,-6.721884983625387
926,94.65964404947053,0.0,-2.037630312822908,0.0,0.11884542558834149,-3.4215710632948984
927,98.08121511276543,0.0,-2.037630312822908,0.0,0.11884542558834149,0.0
928,101.62404331902476,0.0,-2.037630312822908,0.0,0.11884542558834149,3.5428282062593297
929,105.28812866824849,0.0,-2.037630312822908,0.0,0.11884542558834149,7.206913555483052
930,109.07347116043664,0.0,-2.037630312822908,0.0,0.11884542558834149,10.992256047671212
931,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
932,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
933,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
934,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
935,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
936,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
937,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
938,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
939,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
940,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
941,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
942,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
943,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
944,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
945,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
946,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
947,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
948,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
949,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
950,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
951,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
952,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
953,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
954,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
955,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
956,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
957,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
958,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
959,88.10104306804843,0.0,-2.037630312822908,0.0,0.0396151418627805,-9.900941760991444
960,91.28009984541448,0.0,-2.037630312822908,0.0,0.0396151418627805,-6.721884983625387
961,94.58041376574496,0.0,-2.037630312822908,0.0,0.0396151418627805,-3.4215710632948984
962,98.00198482903987,0.0,-2.037630312822908,0.0,0.0396151418627805,0.0
963,101.5448130352992,0.0,-2.037630312822908,0.0,0.0396151418627805,3.5428282062593297
964,105.20889838452293,0.0,-2.037630312822908,0.0,0.0396151418627805,7.206913555483052
965,108.99424087671107,0.0,-2.037630312822908,0.0,0.0396151418627805,10.992256047671212
966,88.14065820991121,0.0,-2.037630312822908,0.0,0.079230283725561,-9.900941760991444
967,91.31971498727727,0.0,-2.037630312822908,0.0,0.079230283725561,-6.721884983625387
968,94.62002890760775,0.0,-2.037630312822908,0.0,0.079230283725561,-3.4215710632948984
969,98.04159997090265,0.0,-2.037630312822908,0.0,0.079230283725561,0.0
970,101.58442817716198,0.0,-2.037630312822908,0.0,0.079230283725561,3.5428282062593297
971,105.24851352638571,0.0,-2.037630312822908,0.0,0.079230283725561,7.206913555483052
972,109.03385601857386,0.0,-2.037630312822908,0.0,0.079230283725561,10.992256047671212
973,88.18027335177399,0.0,-2.037630312822908,0.0,0.11884542558834149,-9.900941760991444
974,91.35933012914005,0.0,-2.037630312822908,0.0,0.11884542558834149,-6.721884983625387
975,94.65964404947053,0.0,-2.037630312822908,0.0,0.11884542558834149,-3.4215710632948984
976,98.08121511276543,0.0,-2.037630312822908,0.0,0.11884542558834149,0.0
977,101.62404331902476,0.0,-2.037630312822908,0.0,0.11884542558834149,3.5428282062593297
978,105.28812866824849,0.0,-2.037630312822908,0.0,0.11884542558834149,7.206913555483052
979,109.07347116043664,0.0,-2.037630312822908,0.0,0.11884542558834149,10.992256047671212
980,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
981,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
982,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
983,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
984,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
985,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
986,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
987,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
988,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
989,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
990,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
991,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
992,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
993,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
994,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
995,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
996,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
997,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
998,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
999,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
1000,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
1001,88.06142792618564,0.0,-2.037630312822908,0.0,0.0,-9.900941760991444
1002,91.2404847035517,0.0,-2.037630312822908,0.0,0.0,-6.721884983625387
1003,94.54079862388218,0.0,-2.037630312822908,0.0,0.0,-3.4215710632948984
1004,97.96236968717709,0.0,-2.037630312822908,0.0,0.0,0.0
1005,101.50519789343642,0.0,-2.037630312822908,0.0,0.0,3.5428282062593297
1006,105.16928324266014,0.0,-2.037630312822908,0.0,0.0,7.206913555483052
1007,108.95462573484829,0.0,-2.037630312822908,0.0,0.0,10.992256047671212
1008,88.10104306804843,0.0,-2.037630312822908,0.0,0.0396151418627805,-9.900941760991444
1009,91.28009984541448,0.0,-2.037630312822908,0.0,0.0396151418627805,-6.721884983625387
1010,94.58041376574496,0.0,-2.037630312822908,0.0,0.0396151418627805,-3.4215710632948984
1011,98.00198482903987,0.0,-2.037630312822908,0.0,0.0396151418627805,0.0
1012,101.5448130352992,0.0,-2.037630312822908,0.0,0.0396151418627805,3.5428282062593297
1013,105.20889838452293,0.0,-2.037630312822908,0.0,0.0396151418627805,7.206913555483052
1014,108.99424087671107,0.0,-2.037630312822908,0.0,0.0396151418627805,10.992256047671212
1015,88.14065820991121,0.0,-2.037630312822908,0.0,0.079230283725561,-9.900941760991444
1016,91.31971498727727,0.0,-2.037630312822908,0.0,0.079230283725561,-6.721884983625387
1017,94.62002890760775,0.0,-2.037630312822908,0.0,0.079230283725561,-3.4215710632948984
1018,98.04159997090265,0.0,-2.037630312822908,0.0,0.079230283725561,0.0
1019,101.58442817716198,0.0,-2.037630312822908,0.0,0.079230283725561,3.5428282062593297
1020,105.24851352638571,0.0,-2.037630312822908,0.0,0.079230283725561,7.206913555483052
1021,109.03385601857386,0.0,-2.037630312822908,0.0,0.079230283725561,10.992256047671212
1022,88.18027335177399,0.0,-2.037630312822908,0.0,0.11884542558834149,-9.900941760991444
1023,91.35933012914005,0.0,-2.037630312822908,0.0,0.11884542558834149,-6.721884983625387
1024,94.65964404947053,0.0,-2.037630312822908,0.0,0.11884542558834149,-3.4215710632948984
1025,98.08121511276543,0.0,-2.037630312822908,0.0,0.11884542558834149,0.0
1026,101.62404331902476,0.0,-2.037630312822908,0.0,0.11884542558834149,3.5428282062593297
1027,105.28812866824849,0.0,-2.037630312822908,0.0,0.11884542558834149,7.206913555483052
1028,109.07347116043664,0.0,-2.037630312822908,0.0,0.11884542558834149,10.992256047671212
1029,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1030,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1031,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1032,100.0,0.0,0.0,0.0,0.0,0.0
1033,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1034,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1035,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1036,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1037,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1038,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1039,100.0,0.0,0.0,0.0,0.0,0.0
1040,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1041,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1042,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1043,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1044,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1045,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1046,100.0,0.0,0.0,0.0,0.0,0.0
1047,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1048,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1049,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1050,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1051,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1052,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1053,100.0,0.0,0.0,0.0,0.0,0.0
1054,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1055,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1056,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1057,90.13867338087134,0.0,0.0,0.0,0.0396151418627805,-9.900941760991444
1058,93.3177301582374,0.0,0.0,0.0,0.0396151418627805,-6.721884983625387
1059,96.61804407856789,0.0,0.0,0.0,0.0396151418627805,-3.4215710632948984
1060,100.03961514186278,0.0,0.0,0.0,0.0396151418627805,0.0
1061,103.58244334812211,0.0,0.0,0.0,0.0396151418627805,3.5428282062593297
1062,107.24652869734584,0.0,0.0,0.0,0.0396151418627805,7.206913555483052
1063,111.031871189534,0.0,0.0,0.0,0.0396151418627805,10.992256047671212
1064,90.17828852273412,0.0,0.0,0.0,0.079230283725561,-9.900941760991444
1065,93.35734530010018,0.0,0.0,0.0,0.079230283725561,-6.721884983625387
1066,96.65765922043067,0.0,0.0,0.0,0.079230283725561,-3.4215710632948984
1067,100.07923028372556,0.0,0.0,0.0,0.079230283725561,0.0
1068,103.6220584899849,0.0,0.0,0.0,0.079230283725561,3.5428282062593297
1069,107.28614383920862,0.0,0.0,0.0,0.079230283725561,7.206913555483052
1070,111.07148633139678,0.0,0.0,0.0,0.079230283725561,10.992256047671212
1071,90.2179036645969,0.0,0.0,0.0,0.11884542558834149,-9.900941760991444
1072,93.39696044196296,0.0,0.0,0.0,0.11884542558834149,-6.721884983625387
1073,96.69727436229346,0.0,0.0,0.0,0.11884542558834149,-3.4215710632948984
1074,100.11884542558835,0.0,0.0,0.0,0.11884542558834149,0.0
1075,103.66167363184768,0.0,0.0,0.0,0.11884542558834149,3.5428282062593297
1076,107.3257589810714,0.0,0.0,0.0,0.11884542558834149,7.206913555483052
1077,111.11110147325957,0.0,0.0,0.0,0.11884542558834149,10.992256047671212
1078,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1079,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1080,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1081,100.0,0.0,0.0,0.0,0.0,0.0
1082,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1083,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1084,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1085,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1086,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1087,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1088,100.0,0.0,0.0,0.0,0.0,0.0
1089,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1090,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1091,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1092,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1093,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1094,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1095,100.0,0.0,0.0,0.0,0.0,0.0
1096,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1097,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1098,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1099,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
1100,93.27811501637461,0.0,0.0,0.0,0.0,-6.721884983625387
1101,96.57842893670511,0.0,0.0,0.0,0.0,-3.4215710632948984
1102,100.0,0.0,0.0,0.0,0.0,0.0
1103,103.54282820625933,0.0,0.0,0.0,0.0,3.5428282062593297
1104,107.20691355548306,0.0,0.0,0.0,0.0,7.206913555483052
1105,110.99225604767122,0.0,0.0,0.0,0.0,10.992256047671212
1106,90.13867338087134,0.0,0.0,0.0,0.0396151418627805,-9.900941760991444
1107,93.3177301582374,0.0,0.0,0.0,0.0396151418627805,-6.721884983625387
1108,96.61804407856789,0.0,0.0,0.0,0.0396151418627805,-3.4215710632948984
1109,100.03961514186278,0.0,0.0,0.0,0.0396151418627805,0.0
1110,103.58244334812211,0.0,0.0,0.0,0.0396151418627805,3.5428282062593297
1111,107.24652869734584,0.0,0.0,0.0,0.0396151418627805,7.206913555483052
1112,111.031871189534,0.0,0.0,0.0,0.0396151418627805,10.992256047671212
1113,90.17828852273412,0.0,0.0,0.0,0.079230283725561,-9.900941760991444
1114,93.35734530010018,0.0,0.0,0.0,0.079230283725561,-6.721884983625387
1115,96.65765922043067,0.0,0.0,0.0,0.079230283725561,-3.4215710632948984
1116,100.07923028372556,0.0,0.0,0.0,0.079230283725561,0.0
1117,103.6220584899849,0.0,0.0,0.0,0.079230283725561,3.5428282062593297
1118,107.28614383920862,0.0,0.0,0.0,0.079230283725561,7.206913555483052
1119,111.07148633139678,0.0,0.0,0.0,0.079230283725561,10.992256047671212
1120,90.2179036645969,0.0,0.0,0.0,0.11884542558834149,-9.900941760991444
1121,93.39696044196296,0.0,0.0,0.0,0.11884542558834149,-6.721884983625387
1122,96.69727436229346,0.0,0.0,0.0,0.11884542558834149,-3.4215710632948984
1123,100.11884542558835,0.0,0.0,0.0,0.11884542558834149,0.0
1124,103.66167363184768,0.0,0.0,0.0,0.11884542558834149,3.5428282062593297
1125,107.3257589810714,0.0,0.0,0.0,0.11884542558834149,7.206913555483052
1126,111.11110147325957,0.0,0.0,0.0,0.11884542558834149,10.992256047671212
1127,90.09905823900856,0.0,0.0,0.0,0.0,-9.900941760991444
